labour_entry_id,labour_id,work_type,project_id,work_date,daily_wage
LE02919,LB008,Mason,PR006,2024-09-03,1000
LE02920,LB012,Mason,PR007,2024-09-03,800
LE02921,LB019,Carpenter,PR006,2024-09-04,850
LE02922,LB004,Mason,PR007,2024-09-04,650
LE02923,LB005,Mason,PR005,2024-09-04,900
LE02924,LB020,Bar Bender,PR002,2024-09-04,600
LE02925,LB006,Mason,PR004,2024-09-04,600
LE02926,LB008,Mason,PR003,2024-09-04,1000
LE02927,LB015,Helper,PR006,2024-09-04,700
LE02928,LB016,Mason,PR007,2024-09-04,850
LE02929,LB007,Helper,PR005,2024-09-04,750
LE02930,LB002,Helper,PR002,2024-09-04,800
LE02931,LB009,Helper,PR004,2024-09-04,1000
LE02932,LB013,Bar Bender,PR003,2024-09-04,700
LE02933,LB017,Bar Bender,PR006,2024-09-04,650
LE02934,LB014,Carpenter,PR007,2024-09-04,850
LE02935,LB003,Helper,PR005,2024-09-04,750
LE02936,LB012,Mason,PR002,2024-09-04,800
LE02937,LB010,Bar Bender,PR004,2024-09-04,1000
LE02938,LB001,Mason,PR003,2024-09-04,650
LE02939,LB018,Carpenter,PR006,2024-09-04,650
LE02940,LB011,Bar Bender,PR007,2024-09-04,750
LE02941,LB005,Mason,PR006,2024-09-05,900
LE02942,LB003,Helper,PR004,2024-09-05,750
LE02943,LB008,Mason,PR005,2024-09-05,1000
LE02944,LB012,Mason,PR007,2024-09-05,800
LE02945,LB013,Bar Bender,PR003,2024-09-05,700
LE02946,LB009,Helper,PR002,2024-09-05,1000
LE02947,LB001,Mason,PR006,2024-09-05,650
LE02948,LB011,Bar Bender,PR004,2024-09-05,750
LE02949,LB020,Bar Bender,PR005,2024-09-05,600
LE02950,LB017,Bar Bender,PR007,2024-09-05,650
LE02951,LB019,Carpenter,PR003,2024-09-05,850
LE02952,LB014,Carpenter,PR002,2024-09-05,850
LE02953,LB007,Helper,PR006,2024-09-05,750
LE02954,LB018,Carpenter,PR004,2024-09-05,650
LE02955,LB004,Mason,PR005,2024-09-05,650
LE02956,LB016,Mason,PR007,2024-09-05,850
LE02957,LB002,Helper,PR003,2024-09-05,800
LE02958,LB015,Helper,PR002,2024-09-05,700
LE02959,LB006,Mason,PR006,2024-09-05,600
LE02960,LB010,Bar Bender,PR004,2024-09-05,1000
LE02961,LB008,Mason,PR007,2024-09-06,1000
LE02962,LB005,Mason,PR005,2024-09-06,900
LE02963,LB007,Helper,PR003,2024-09-06,750
LE02964,LB013,Bar Bender,PR006,2024-09-06,700
LE02965,LB012,Mason,PR002,2024-09-06,800
LE02966,LB011,Bar Bender,PR004,2024-09-06,750
LE02967,LB015,Helper,PR007,2024-09-06,700
LE02968,LB014,Carpenter,PR005,2024-09-06,850
LE02969,LB002,Helper,PR003,2024-09-06,800
LE02970,LB010,Bar Bender,PR006,2024-09-06,1000
LE02971,LB017,Bar Bender,PR002,2024-09-06,650
LE02972,LB019,Carpenter,PR004,2024-09-06,850
LE02973,LB016,Mason,PR007,2024-09-06,850
LE02974,LB001,Mason,PR005,2024-09-06,650
LE02975,LB018,Carpenter,PR003,2024-09-06,650
LE02976,LB020,Bar Bender,PR006,2024-09-06,600
LE02977,LB004,Mason,PR002,2024-09-06,650
LE02978,LB006,Mason,PR004,2024-09-06,600
LE02979,LB003,Helper,PR007,2024-09-06,750
LE02980,LB009,Helper,PR005,2024-09-06,1000
LE02981,LB006,Mason,PR002,2024-09-07,600
LE02982,LB019,Carpenter,PR006,2024-09-07,850
LE02983,LB014,Carpenter,PR003,2024-09-07,850
LE02984,LB013,Bar Bender,PR005,2024-09-07,700
LE02985,LB016,Mason,PR004,2024-09-07,850
LE02986,LB001,Mason,PR007,2024-09-07,650
LE02987,LB007,Helper,PR002,2024-09-07,750
LE02988,LB011,Bar Bender,PR006,2024-09-07,750
LE02989,LB018,Carpenter,PR003,2024-09-07,650
LE02990,LB003,Helper,PR005,2024-09-07,750
LE02991,LB020,Bar Bender,PR004,2024-09-07,600
LE02992,LB004,Mason,PR007,2024-09-07,650
LE02993,LB017,Bar Bender,PR002,2024-09-07,650
LE02994,LB008,Mason,PR006,2024-09-07,1000
LE02995,LB012,Mason,PR003,2024-09-07,800
LE02996,LB009,Helper,PR005,2024-09-07,1000
LE02997,LB002,Helper,PR004,2024-09-07,800
LE02998,LB015,Helper,PR007,2024-09-07,700
LE02999,LB010,Bar Bender,PR002,2024-09-07,1000
LE03000,LB005,Mason,PR006,2024-09-07,900
LE03001,LB002,Helper,PR002,2024-09-09,800
LE03002,LB003,Helper,PR005,2024-09-09,750
LE03003,LB009,Helper,PR003,2024-09-09,1000
LE03004,LB013,Bar Bender,PR007,2024-09-09,700
LE03005,LB005,Mason,PR006,2024-09-09,900
LE03006,LB007,Helper,PR004,2024-09-09,750
LE03007,LB004,Mason,PR002,2024-09-09,650
LE03008,LB011,Bar Bender,PR005,2024-09-09,750
LE03009,LB018,Carpenter,PR003,2024-09-09,650
LE03010,LB014,Carpenter,PR007,2024-09-09,850
LE03011,LB012,Mason,PR006,2024-09-09,800
LE03012,LB001,Mason,PR004,2024-09-09,650
LE03013,LB015,Helper,PR002,2024-09-09,700
LE03014,LB008,Mason,PR005,2024-09-09,1000
LE03015,LB006,Mason,PR003,2024-09-09,600
LE03016,LB019,Carpenter,PR007,2024-09-09,850
LE03017,LB017,Bar Bender,PR006,2024-09-09,650
LE03018,LB016,Mason,PR004,2024-09-09,850
LE03019,LB020,Bar Bender,PR002,2024-09-09,600
LE03020,LB010,Bar Bender,PR005,2024-09-09,1000
LE03021,LB006,Mason,PR006,2024-09-10,600
LE03022,LB001,Mason,PR002,2024-09-10,650
LE03023,LB011,Bar Bender,PR005,2024-09-10,750
LE03024,LB008,Mason,PR004,2024-09-10,1000
LE03025,LB019,Carpenter,PR003,2024-09-10,850
LE03026,LB015,Helper,PR007,2024-09-10,700
LE03027,LB013,Bar Bender,PR006,2024-09-10,700
LE03028,LB014,Carpenter,PR002,2024-09-10,850
LE03029,LB005,Mason,PR005,2024-09-10,900
LE03030,LB016,Mason,PR004,2024-09-10,850
LE03031,LB017,Bar Bender,PR003,2024-09-10,650
LE03032,LB009,Helper,PR007,2024-09-10,1000
LE03033,LB020,Bar Bender,PR006,2024-09-10,600
LE03034,LB007,Helper,PR002,2024-09-10,750
LE03035,LB012,Mason,PR005,2024-09-10,800
LE03036,LB002,Helper,PR004,2024-09-10,800
LE03037,LB010,Bar Bender,PR003,2024-09-10,1000
LE03038,LB018,Carpenter,PR007,2024-09-10,650
LE03039,LB003,Helper,PR006,2024-09-10,750
LE03040,LB004,Mason,PR002,2024-09-10,650
LE03041,LB008,Mason,PR007,2024-09-11,1000
LE03042,LB019,Carpenter,PR004,2024-09-11,850
LE03043,LB013,Bar Bender,PR002,2024-09-11,700
LE03044,LB012,Mason,PR005,2024-09-11,800
LE03045,LB006,Mason,PR003,2024-09-11,600
LE03046,LB003,Helper,PR007,2024-09-11,750
LE03047,LB004,Mason,PR004,2024-09-11,650
LE03048,LB010,Bar Bender,PR002,2024-09-11,1000
LE03049,LB016,Mason,PR005,2024-09-11,850
LE03050,LB017,Bar Bender,PR003,2024-09-11,650
LE03051,LB018,Carpenter,PR007,2024-09-11,650
LE03052,LB001,Mason,PR004,2024-09-11,650
LE03053,LB011,Bar Bender,PR002,2024-09-11,750
LE03054,LB005,Mason,PR005,2024-09-11,900
LE03055,LB007,Helper,PR003,2024-09-11,750
LE03056,LB002,Helper,PR007,2024-09-11,800
LE03057,LB020,Bar Bender,PR004,2024-09-11,600
LE03058,LB014,Carpenter,PR002,2024-09-11,850
LE03059,LB015,Helper,PR005,2024-09-11,700
LE03060,LB009,Helper,PR003,2024-09-11,1000
LE03061,LB002,Helper,PR007,2024-09-12,800
LE03062,LB008,Mason,PR003,2024-09-12,1000
LE03063,LB019,Carpenter,PR005,2024-09-12,850
LE03064,LB001,Mason,PR004,2024-09-12,650
LE03065,LB016,Mason,PR002,2024-09-12,850
LE03066,LB017,Bar Bender,PR007,2024-09-12,650
LE03067,LB006,Mason,PR003,2024-09-12,600
LE03068,LB010,Bar Bender,PR005,2024-09-12,1000
LE03069,LB004,Mason,PR004,2024-09-12,650
LE03070,LB003,Helper,PR002,2024-09-12,750
LE03071,LB014,Carpenter,PR007,2024-09-12,850
LE03072,LB011,Bar Bender,PR003,2024-09-12,750
LE03073,LB013,Bar Bender,PR005,2024-09-12,700
LE03074,LB015,Helper,PR004,2024-09-12,700
LE03075,LB007,Helper,PR002,2024-09-12,750
LE03076,LB020,Bar Bender,PR007,2024-09-12,600
LE03077,LB005,Mason,PR003,2024-09-12,900
LE03078,LB018,Carpenter,PR005,2024-09-12,650
LE03079,LB012,Mason,PR004,2024-09-12,800
LE03080,LB009,Helper,PR002,2024-09-12,1000
LE03081,LB019,Carpenter,PR002,2024-09-13,850
LE03082,LB004,Mason,PR003,2024-09-13,650
LE03083,LB011,Bar Bender,PR007,2024-09-13,750
LE03084,LB010,Bar Bender,PR004,2024-09-13,1000
LE03085,LB018,Carpenter,PR005,2024-09-13,650
LE03086,LB003,Helper,PR002,2024-09-13,750
LE03087,LB015,Helper,PR003,2024-09-13,700
LE03088,LB012,Mason,PR007,2024-09-13,800
LE03089,LB007,Helper,PR004,2024-09-13,750
LE03090,LB016,Mason,PR005,2024-09-13,850
LE03091,LB008,Mason,PR002,2024-09-13,1000
LE03092,LB006,Mason,PR003,2024-09-13,600
LE03093,LB014,Carpenter,PR007,2024-09-13,850
LE03094,LB009,Helper,PR004,2024-09-13,1000
LE03095,LB005,Mason,PR005,2024-09-13,900
LE03096,LB013,Bar Bender,PR002,2024-09-13,700
LE03097,LB017,Bar Bender,PR003,2024-09-13,650
LE03098,LB001,Mason,PR007,2024-09-13,650
LE03099,LB020,Bar Bender,PR004,2024-09-13,600
LE03100,LB002,Helper,PR005,2024-09-13,800
LE03101,LB005,Mason,PR005,2024-09-14,900
LE03102,LB006,Mason,PR007,2024-09-14,600
LE03103,LB001,Mason,PR004,2024-09-14,650
LE03104,LB013,Bar Bender,PR002,2024-09-14,700
LE03105,LB002,Helper,PR003,2024-09-14,800
LE03106,LB003,Helper,PR005,2024-09-14,750
LE03107,LB010,Bar Bender,PR007,2024-09-14,1000
LE03108,LB019,Carpenter,PR004,2024-09-14,850
LE03109,LB014,Carpenter,PR002,2024-09-14,850
LE03110,LB004,Mason,PR003,2024-09-14,650
LE03111,LB012,Mason,PR005,2024-09-14,800
LE03112,LB016,Mason,PR007,2024-09-14,850
LE03113,LB008,Mason,PR004,2024-09-14,1000
LE03114,LB009,Helper,PR002,2024-09-14,1000
LE03115,LB015,Helper,PR003,2024-09-14,700
LE03116,LB018,Carpenter,PR005,2024-09-14,650
LE03117,LB007,Helper,PR007,2024-09-14,750
LE03118,LB011,Bar Bender,PR004,2024-09-14,750
LE03119,LB017,Bar Bender,PR002,2024-09-14,650
LE03120,LB020,Bar Bender,PR003,2024-09-14,600
LE03121,LB015,Helper,PR002,2024-09-16,700
LE03122,LB001,Mason,PR003,2024-09-16,650
LE03123,LB009,Helper,PR007,2024-09-16,1000
LE03124,LB007,Helper,PR004,2024-09-16,750
LE03125,LB008,Mason,PR005,2024-09-16,1000
LE03126,LB012,Mason,PR002,2024-09-16,800
LE03127,LB002,Helper,PR003,2024-09-16,800
LE03128,LB006,Mason,PR007,2024-09-16,600
LE03129,LB005,Mason,PR004,2024-09-16,900
LE03130,LB014,Carpenter,PR005,2024-09-16,850
LE03131,LB019,Carpenter,PR002,2024-09-16,850
LE03132,LB010,Bar Bender,PR003,2024-09-16,1000
LE03133,LB017,Bar Bender,PR007,2024-09-16,650
LE03134,LB004,Mason,PR004,2024-09-16,650
LE03135,LB013,Bar Bender,PR005,2024-09-16,700
LE03136,LB016,Mason,PR002,2024-09-16,850
LE03137,LB011,Bar Bender,PR003,2024-09-16,750
LE03138,LB020,Bar Bender,PR007,2024-09-16,600
LE03139,LB003,Helper,PR004,2024-09-16,750
LE03140,LB018,Carpenter,PR005,2024-09-16,650
LE03141,LB004,Mason,PR005,2024-09-17,650
LE03142,LB016,Mason,PR004,2024-09-17,850
LE03143,LB008,Mason,PR003,2024-09-17,1000
LE03144,LB006,Mason,PR002,2024-09-17,600
LE03145,LB015,Helper,PR007,2024-09-17,700
LE03146,LB002,Helper,PR005,2024-09-17,800
LE03147,LB013,Bar Bender,PR004,2024-09-17,700
LE03148,LB001,Mason,PR003,2024-09-17,650
LE03149,LB005,Mason,PR002,2024-09-17,900
LE03150,LB014,Carpenter,PR007,2024-09-17,850
LE03151,LB017,Bar Bender,PR005,2024-09-17,650
LE03152,LB012,Mason,PR004,2024-09-17,800
LE03153,LB019,Carpenter,PR003,2024-09-17,850
LE03154,LB011,Bar Bender,PR002,2024-09-17,750
LE03155,LB003,Helper,PR007,2024-09-17,750
LE03156,LB018,Carpenter,PR005,2024-09-17,650
LE03157,LB020,Bar Bender,PR004,2024-09-17,600
LE03158,LB007,Helper,PR003,2024-09-17,750
LE03159,LB010,Bar Bender,PR002,2024-09-17,1000
LE03160,LB009,Helper,PR007,2024-09-17,1000
LE03161,LB001,Mason,PR003,2024-09-18,650
LE03162,LB014,Carpenter,PR004,2024-09-18,850
LE03163,LB006,Mason,PR002,2024-09-18,600
LE03164,LB019,Carpenter,PR007,2024-09-18,850
LE03165,LB018,Carpenter,PR005,2024-09-18,650
LE03166,LB020,Bar Bender,PR003,2024-09-18,600
LE03167,LB002,Helper,PR004,2024-09-18,800
LE03168,LB016,Mason,PR002,2024-09-18,850
LE03169,LB004,Mason,PR007,2024-09-18,650
LE03170,LB012,Mason,PR005,2024-09-18,800
LE03171,LB007,Helper,PR003,2024-09-18,750
LE03172,LB009,Helper,PR004,2024-09-18,1000
LE03173,LB005,Mason,PR002,2024-09-18,900
LE03174,LB013,Bar Bender,PR007,2024-09-18,700
LE03175,LB003,Helper,PR005,2024-09-18,750
LE03176,LB010,Bar Bender,PR003,2024-09-18,1000
LE03177,LB017,Bar Bender,PR004,2024-09-18,650
LE03178,LB015,Helper,PR002,2024-09-18,700
LE03179,LB008,Mason,PR007,2024-09-18,1000
LE03180,LB011,Bar Bender,PR005,2024-09-18,750
LE03181,LB012,Mason,PR002,2024-09-19,800
LE03182,LB001,Mason,PR007,2024-09-19,650
LE03183,LB014,Carpenter,PR003,2024-09-19,850
LE03184,LB003,Helper,PR005,2024-09-19,750
LE03185,LB010,Bar Bender,PR004,2024-09-19,1000
LE03186,LB018,Carpenter,PR002,2024-09-19,650
LE03187,LB011,Bar Bender,PR007,2024-09-19,750
LE03188,LB015,Helper,PR003,2024-09-19,700
LE03189,LB016,Mason,PR005,2024-09-19,850
LE03190,LB008,Mason,PR004,2024-09-19,1000
LE03191,LB004,Mason,PR002,2024-09-19,650
LE03192,LB002,Helper,PR007,2024-09-19,800
LE03193,LB019,Carpenter,PR003,2024-09-19,850
LE03194,LB009,Helper,PR005,2024-09-19,1000
LE03195,LB007,Helper,PR004,2024-09-19,750
LE03196,LB017,Bar Bender,PR002,2024-09-19,650
LE03197,LB013,Bar Bender,PR007,2024-09-19,700
LE03198,LB006,Mason,PR003,2024-09-19,600
LE03199,LB020,Bar Bender,PR005,2024-09-19,600
LE03200,LB005,Mason,PR004,2024-09-19,900
LE03201,LB009,Helper,PR004,2024-09-20,1000
LE03202,LB003,Helper,PR007,2024-09-20,750
LE03203,LB018,Carpenter,PR005,2024-09-20,650
LE03204,LB013,Bar Bender,PR002,2024-09-20,700
LE03205,LB006,Mason,PR003,2024-09-20,600
LE03206,LB016,Mason,PR004,2024-09-20,850
LE03207,LB007,Helper,PR007,2024-09-20,750
LE03208,LB015,Helper,PR005,2024-09-20,700
LE03209,LB019,Carpenter,PR002,2024-09-20,850
LE03210,LB008,Mason,PR003,2024-09-20,1000
LE03211,LB001,Mason,PR004,2024-09-20,650
LE03212,LB005,Mason,PR007,2024-09-20,900
LE03213,LB011,Bar Bender,PR005,2024-09-20,750
LE03214,LB004,Mason,PR002,2024-09-20,650
LE03215,LB012,Mason,PR003,2024-09-20,800
LE03216,LB002,Helper,PR004,2024-09-20,800
LE03217,LB017,Bar Bender,PR007,2024-09-20,650
LE03218,LB014,Carpenter,PR005,2024-09-20,850
LE03219,LB010,Bar Bender,PR002,2024-09-20,1000
LE03220,LB020,Bar Bender,PR003,2024-09-20,600
LE03221,LB018,Carpenter,PR003,2024-09-21,650
LE03222,LB014,Carpenter,PR004,2024-09-21,850
LE03223,LB008,Mason,PR007,2024-09-21,1000
LE03224,LB002,Helper,PR005,2024-09-21,800
LE03225,LB013,Bar Bender,PR002,2024-09-21,700
LE03226,LB019,Carpenter,PR003,2024-09-21,850
LE03227,LB009,Helper,PR004,2024-09-21,1000
LE03228,LB007,Helper,PR007,2024-09-21,750
LE03229,LB015,Helper,PR005,2024-09-21,700
LE03230,LB011,Bar Bender,PR002,2024-09-21,750
LE03231,LB020,Bar Bender,PR003,2024-09-21,600
LE03232,LB004,Mason,PR004,2024-09-21,650
LE03233,LB010,Bar Bender,PR007,2024-09-21,1000
LE03234,LB003,Helper,PR005,2024-09-21,750
LE03235,LB001,Mason,PR002,2024-09-21,650
LE03236,LB012,Mason,PR003,2024-09-21,800
LE03237,LB006,Mason,PR004,2024-09-21,600
LE03238,LB016,Mason,PR007,2024-09-21,850
LE03239,LB005,Mason,PR005,2024-09-21,900
LE03240,LB017,Bar Bender,PR002,2024-09-21,650
LE03241,LB007,Helper,PR002,2024-09-23,750
LE03242,LB020,Bar Bender,PR005,2024-09-23,600
LE03243,LB005,Mason,PR003,2024-09-23,900
LE03244,LB002,Helper,PR004,2024-09-23,800
LE03245,LB014,Carpenter,PR007,2024-09-23,850
LE03246,LB017,Bar Bender,PR002,2024-09-23,650
LE03247,LB011,Bar Bender,PR005,2024-09-23,750
LE03248,LB019,Carpenter,PR003,2024-09-23,850
LE03249,LB004,Mason,PR004,2024-09-23,650
LE03250,LB016,Mason,PR007,2024-09-23,850
LE03251,LB003,Helper,PR002,2024-09-23,750
LE03252,LB018,Carpenter,PR005,2024-09-23,650
LE03253,LB006,Mason,PR003,2024-09-23,600
LE03254,LB008,Mason,PR004,2024-09-23,1000
LE03255,LB001,Mason,PR007,2024-09-23,650
LE03256,LB013,Bar Bender,PR002,2024-09-23,700
LE03257,LB012,Mason,PR005,2024-09-23,800
LE03258,LB010,Bar Bender,PR003,2024-09-23,1000
LE03259,LB015,Helper,PR004,2024-09-23,700
LE03260,LB009,Helper,PR007,2024-09-23,1000
LE03261,LB001,Mason,PR002,2024-09-24,650
LE03262,LB019,Carpenter,PR003,2024-09-24,850
LE03263,LB017,Bar Bender,PR004,2024-09-24,650
LE03264,LB014,Carpenter,PR007,2024-09-24,850
LE03265,LB004,Mason,PR005,2024-09-24,650
LE03266,LB007,Helper,PR002,2024-09-24,750
LE03267,LB003,Helper,PR003,2024-09-24,750
LE03268,LB018,Carpenter,PR004,2024-09-24,650
LE03269,LB010,Bar Bender,PR007,2024-09-24,1000
LE03270,LB012,Mason,PR005,2024-09-24,800
LE03271,LB011,Bar Bender,PR002,2024-09-24,750
LE03272,LB002,Helper,PR003,2024-09-24,800
LE03273,LB009,Helper,PR004,2024-09-24,1000
LE03274,LB005,Mason,PR007,2024-09-24,900
LE03275,LB020,Bar Bender,PR005,2024-09-24,600
LE03276,LB013,Bar Bender,PR002,2024-09-24,700
LE03277,LB015,Helper,PR003,2024-09-24,700
LE03278,LB008,Mason,PR004,2024-09-24,1000
LE03279,LB016,Mason,PR007,2024-09-24,850
LE03280,LB006,Mason,PR005,2024-09-24,600
LE03281,LB002,Helper,PR007,2024-09-25,800
LE03282,LB006,Mason,PR005,2024-09-25,600
LE03283,LB009,Helper,PR003,2024-09-25,1000
LE03284,LB013,Bar Bender,PR004,2024-09-25,700
LE03285,LB005,Mason,PR002,2024-09-25,900
LE03286,LB010,Bar Bender,PR007,2024-09-25,1000
LE03287,LB015,Helper,PR005,2024-09-25,700
LE03288,LB011,Bar Bender,PR003,2024-09-25,750
LE03289,LB012,Mason,PR004,2024-09-25,800
LE03290,LB007,Helper,PR002,2024-09-25,750
LE03291,LB001,Mason,PR007,2024-09-25,650
LE03292,LB017,Bar Bender,PR005,2024-09-25,650
LE03293,LB019,Carpenter,PR003,2024-09-25,850
LE03294,LB008,Mason,PR004,2024-09-25,1000
LE03295,LB020,Bar Bender,PR002,2024-09-25,600
LE03296,LB014,Carpenter,PR007,2024-09-25,850
LE03297,LB004,Mason,PR005,2024-09-25,650
LE03298,LB018,Carpenter,PR003,2024-09-25,650
LE03299,LB003,Helper,PR004,2024-09-25,750
LE03300,LB016,Mason,PR002,2024-09-25,850
LE03301,LB009,Helper,PR004,2024-09-26,1000
LE03302,LB016,Mason,PR005,2024-09-26,850
LE03303,LB004,Mason,PR007,2024-09-26,650
LE03304,LB008,Mason,PR003,2024-09-26,1000
LE03305,LB005,Mason,PR002,2024-09-26,900
LE03306,LB019,Carpenter,PR004,2024-09-26,850
LE03307,LB012,Mason,PR005,2024-09-26,800
LE03308,LB017,Bar Bender,PR007,2024-09-26,650
LE03309,LB006,Mason,PR003,2024-09-26,600
LE03310,LB015,Helper,PR002,2024-09-26,700
LE03311,LB007,Helper,PR004,2024-09-26,750
LE03312,LB002,Helper,PR005,2024-09-26,800
LE03313,LB018,Carpenter,PR007,2024-09-26,650
LE03314,LB013,Bar Bender,PR003,2024-09-26,700
LE03315,LB020,Bar Bender,PR002,2024-09-26,600
LE03316,LB010,Bar Bender,PR004,2024-09-26,1000
LE03317,LB011,Bar Bender,PR005,2024-09-26,750
LE03318,LB003,Helper,PR007,2024-09-26,750
LE03319,LB014,Carpenter,PR003,2024-09-26,850
LE03320,LB001,Mason,PR002,2024-09-26,650
LE03321,LB017,Bar Bender,PR003,2024-09-27,650
LE03322,LB013,Bar Bender,PR002,2024-09-27,700
LE03323,LB005,Mason,PR004,2024-09-27,900
LE03324,LB020,Bar Bender,PR005,2024-09-27,600
LE03325,LB001,Mason,PR007,2024-09-27,650
LE03326,LB003,Helper,PR003,2024-09-27,750
LE03327,LB004,Mason,PR002,2024-09-27,650
LE03328,LB014,Carpenter,PR004,2024-09-27,850
LE03329,LB016,Mason,PR005,2024-09-27,850
LE03330,LB019,Carpenter,PR007,2024-09-27,850
LE03331,LB012,Mason,PR003,2024-09-27,800
LE03332,LB008,Mason,PR002,2024-09-27,1000
LE03333,LB010,Bar Bender,PR004,2024-09-27,1000
LE03334,LB015,Helper,PR005,2024-09-27,700
LE03335,LB006,Mason,PR007,2024-09-27,600
LE03336,LB002,Helper,PR003,2024-09-27,800
LE03337,LB007,Helper,PR002,2024-09-27,750
LE03338,LB018,Carpenter,PR004,2024-09-27,650
LE03339,LB011,Bar Bender,PR005,2024-09-27,750
LE03340,LB009,Helper,PR007,2024-09-27,1000
LE03341,LB001,Mason,PR005,2024-09-28,650
LE03342,LB008,Mason,PR007,2024-09-28,1000
LE03343,LB012,Mason,PR004,2024-09-28,800
LE03344,LB016,Mason,PR003,2024-09-28,850
LE03345,LB015,Helper,PR002,2024-09-28,700
LE03346,LB003,Helper,PR005,2024-09-28,750
LE03347,LB014,Carpenter,PR007,2024-09-28,850
LE03348,LB019,Carpenter,PR004,2024-09-28,850
LE03349,LB010,Bar Bender,PR003,2024-09-28,1000
LE03350,LB009,Helper,PR002,2024-09-28,1000
LE03351,LB006,Mason,PR005,2024-09-28,600
LE03352,LB018,Carpenter,PR007,2024-09-28,650
LE03353,LB017,Bar Bender,PR004,2024-09-28,650
LE03354,LB007,Helper,PR003,2024-09-28,750
LE03355,LB013,Bar Bender,PR002,2024-09-28,700
LE03356,LB020,Bar Bender,PR005,2024-09-28,600
LE03357,LB011,Bar Bender,PR007,2024-09-28,750
LE03358,LB005,Mason,PR004,2024-09-28,900
LE03359,LB002,Helper,PR003,2024-09-28,800
LE03360,LB004,Mason,PR002,2024-09-28,650
LE03361,LB008,Mason,PR002,2024-09-30,1000
LE03362,LB020,Bar Bender,PR007,2024-09-30,600
LE03363,LB007,Helper,PR003,2024-09-30,750
LE03364,LB009,Helper,PR005,2024-09-30,1000
LE03365,LB014,Carpenter,PR004,2024-09-30,850
LE03366,LB017,Bar Bender,PR002,2024-09-30,650
LE03367,LB001,Mason,PR007,2024-09-30,650
LE03368,LB013,Bar Bender,PR003,2024-09-30,700
LE03369,LB011,Bar Bender,PR005,2024-09-30,750
LE03370,LB016,Mason,PR004,2024-09-30,850
LE03371,LB019,Carpenter,PR002,2024-09-30,850
LE03372,LB003,Helper,PR007,2024-09-30,750
LE03373,LB015,Helper,PR003,2024-09-30,700
LE03374,LB005,Mason,PR005,2024-09-30,900
LE03375,LB012,Mason,PR004,2024-09-30,800
LE03376,LB002,Helper,PR002,2024-09-30,800
LE03377,LB010,Bar Bender,PR007,2024-09-30,1000
LE03378,LB004,Mason,PR003,2024-09-30,650
LE03379,LB018,Carpenter,PR005,2024-09-30,650
LE03380,LB006,Mason,PR004,2024-09-30,600
LE03381,LB015,Helper,PR007,2024-10-01,700
LE03382,LB009,Helper,PR004,2024-10-01,1000
LE03383,LB007,Helper,PR003,2024-10-01,750
LE03384,LB020,Bar Bender,PR002,2024-10-01,600
LE03385,LB010,Bar Bender,PR005,2024-10-01,1000
LE03386,LB011,Bar Bender,PR007,2024-10-01,750
LE03387,LB019,Carpenter,PR004,2024-10-01,850
LE03388,LB016,Mason,PR003,2024-10-01,850
LE03389,LB018,Carpenter,PR002,2024-10-01,650
LE03390,LB013,Bar Bender,PR005,2024-10-01,700
LE03391,LB002,Helper,PR007,2024-10-01,800
LE03392,LB001,Mason,PR004,2024-10-01,650
LE03393,LB006,Mason,PR003,2024-10-01,600
LE03394,LB005,Mason,PR002,2024-10-01,900
LE03395,LB008,Mason,PR005,2024-10-01,1000
LE03396,LB012,Mason,PR007,2024-10-01,800
LE03397,LB003,Helper,PR004,2024-10-01,750
LE03398,LB017,Bar Bender,PR003,2024-10-01,650
LE03399,LB014,Carpenter,PR002,2024-10-01,850
LE03400,LB004,Mason,PR005,2024-10-01,650
LE03401,LB011,Bar Bender,PR004,2024-10-02,750
LE03402,LB009,Helper,PR002,2024-10-02,1000
LE03403,LB019,Carpenter,PR003,2024-10-02,850
LE03404,LB010,Bar Bender,PR007,2024-10-02,1000
LE03405,LB007,Helper,PR005,2024-10-02,750
LE03406,LB003,Helper,PR004,2024-10-02,750
LE03407,LB018,Carpenter,PR002,2024-10-02,650
LE03408,LB013,Bar Bender,PR003,2024-10-02,700
LE03409,LB004,Mason,PR007,2024-10-02,650
LE03410,LB001,Mason,PR005,2024-10-02,650
LE03411,LB017,Bar Bender,PR004,2024-10-02,650
LE03412,LB016,Mason,PR002,2024-10-02,850
LE03413,LB006,Mason,PR003,2024-10-02,600
LE03414,LB008,Mason,PR007,2024-10-02,1000
LE03415,LB002,Helper,PR005,2024-10-02,800
LE03416,LB020,Bar Bender,PR004,2024-10-02,600
LE03417,LB012,Mason,PR002,2024-10-02,800
LE03418,LB014,Carpenter,PR003,2024-10-02,850
LE03419,LB015,Helper,PR007,2024-10-02,700
LE03420,LB005,Mason,PR005,2024-10-02,900
LE03421,LB019,Carpenter,PR002,2024-10-03,850
LE03422,LB020,Bar Bender,PR007,2024-10-03,600
